,date,float_id,latitude,longitude,sea temperature in deg_celcius,sea_water_salinity in psu,Sea Pressure in decibar,cycle number
174,2017-10-15 06:58:53,2903125,9.616,71.002,28.73200035095215,35.92300033569336,12.0600004196167,146
175,2017-10-15 06:58:53,2903125,9.616,71.002,28.719999313354492,35.922000885009766,14.0600004196167,146
176,2017-10-15 06:58:53,2903125,9.616,71.002,28.70599937438965,35.92100143432617,16.059999465942383,146
177,2017-10-15 06:58:53,2903125,9.616,71.002,28.70400047302246,35.92100143432617,18.059999465942383,146
178,2017-10-15 06:58:53,2903125,9.616,71.002,28.702999114990234,35.92599868774414,20.059999465942383,146
179,2017-10-15 06:58:53,2903125,9.616,71.002,28.715999603271484,35.939998626708984,21.959999084472656,146
180,2017-10-15 06:58:53,2903125,9.616,71.002,28.76300048828125,36.01599884033203,23.959999084472656,146
181,2017-10-15 06:58:53,2903125,9.616,71.002,28.801000595092773,36.15399932861328,26.059999465942383,146
182,2017-10-15 06:58:53,2903125,9.616,71.002,28.777999877929688,36.2869987487793,28.059999465942383,146
183,2017-10-15 06:58:53,2903125,9.616,71.002,28.78499984741211,36.358001708984375,30.059999465942383,146
184,2017-10-15 06:58:53,2903125,9.616,71.002,28.82200050354004,36.452999114990234,32.060001373291016,146
185,2017-10-15 06:58:53,2903125,9.616,71.002,28.48900032043457,36.44499969482422,34.15999984741211,146
186,2017-10-15 06:58:53,2903125,9.616,71.002,27.409000396728516,36.35200119018555,35.959999084472656,146
187,2017-10-15 06:58:53,2903125,9.616,71.002,26.822999954223633,36.29199981689453,37.959999084472656,146
188,2017-10-15 06:58:53,2903125,9.616,71.002,25.634000778198242,36.15599822998047,40.060001373291016,146
189,2017-10-15 06:58:53,2903125,9.616,71.002,25.093000411987305,36.0629997253418,42.15999984741211,146
190,2017-10-15 06:58:53,2903125,9.616,71.002,24.52400016784668,35.992000579833984,44.060001373291016,146
191,2017-10-15 06:58:53,2903125,9.616,71.002,23.889999389648438,35.91999816894531,46.060001373291016,146
192,2017-10-15 06:58:53,2903125,9.616,71.002,23.691999435424805,35.891998291015625,48.060001373291016,146
193,2017-10-15 06:58:53,2903125,9.616,71.002,23.440000534057617,35.85499954223633,50.060001373291016,146
194,2017-10-15 06:58:53,2903125,9.616,71.002,23.013999938964844,35.792999267578125,52.060001373291016,146
195,2017-10-15 06:58:53,2903125,9.616,71.002,22.83300018310547,35.78200149536133,54.060001373291016,146
196,2017-10-15 06:58:53,2903125,9.616,71.002,22.75200080871582,35.77199935913086,56.060001373291016,146
